airline,airlineID,source airport,source airport id,destination apirport,destination airport id,codeshare,stops,equipment
UX,0057,LPA,1054,BIO,1216,,0,738
UX,0058,LPA,1054,MAD,1229,,0,738 332 333
UX,0059,LPA,1054,SCQ,1243,,0,738
UX,0060,LPA,1054,SVQ,1253,,0,738
UX,0061,LRM,1759,MAD,1229,,0,333
UX,0062,MAD,1229,ACE,1055,,0,738 332
UX,0063,MAD,1229,AGP,1230,,0,ATR
UX,0064,MAD,1229,AMS,580,,0,738
UX,0065,MAD,1229,BCN,1218,,0,332 333
UX,0066,MAD,1229,BIO,1216,,0,E90
UX,0067,MAD,1229,BJZ,1219,,0,ATR
UX,0068,MAD,1229,BRU,302,,0,E90
UX,0069,MAD,1229,CCS,2851,,0,332
UX,0070,MAD,1229,CUN,1852,,0,333
UX,0071,MAD,1229,DKR,1084,,0,738
UX,0072,MAD,1229,EZE,3988,,0,332
UX,0073,MAD,1229,FCO,1555,,0,738
UX,0074,MAD,1229,FRA,340,,0,E90
UX,0075,MAD,1229,FUE,1051,,0,738
UX,0076,MAD,1229,GRU,2564,,0,332
UX,0077,MAD,1229,HAV,1909,,0,332 333
UX,0078,MAD,1229,IBZ,1225,,0,E90 738
UX,0079,MAD,1229,JED,2072,,0,320
UX,0080,MAD,1229,JFK,3797,,0,332
UX,0081,MAD,1229,LCG,1220,,0,E90
UX,0082,MAD,1229,LEI,1213,,0,ATR
UX,0083,MAD,1229,LGW,502,,0,738
UX,0084,MAD,1229,LIM,2789,,0,332
UX,0085,MAD,1229,LIS,1638,,0,ER4
UX,0086,MAD,1229,LPA,1054,,0,332 738 333
UX,0087,MAD,1229,LRM,1759,,0,333
UX,0088,MAD,1229,MEX,1824,,0,777
UX,0089,MAD,1229,MUC,346,,0,E90
UX,0090,MAD,1229,MVD,2816,,0,332
UX,0091,MAD,1229,MXP,1524,,0,738
"UX,0092,MAD,1229,ORY,1386,,0,""7,38E+92"""
UX,0093,MAD,1229,OTP,1657,Y,0,737
UX,0094,MAD,1229,OVD,1214,,0,ATR
"UX,0095,MAD,1229,PMI,3998,,0,""7,38E+92"""
UX,0096,MAD,1229,PRG,1587,,0,32S
UX,0097,MAD,1229,PUJ,1760,,0,333
UX,0098,MAD,1229,SDQ,1762,,0,332
UX,0099,MAD,1229,SSA,2621,,0,332
UX,0100,MAD,1229,SVO,2985,Y,0,32S
UX,0101,MAD,1229,TFN,1057,,0,332 738
UX,0102,MAD,1229,VGO,1250,,0,E90
UX,0103,MAD,1229,VLC,1246,Y,0,ATR
UX,0104,MAD,1229,VVI,2771,,0,332
UX,0105,MEX,1824,MAD,1229,,0,777
UX,0106,MUC,346,MAD,1229,,0,E90
UX,0107,MVD,2816,MAD,1229,,0,332
UX,0108,MXP,1524,MAD,1229,,0,738
UX,0109,ORY,1386,MAD,1229,,0,E90 738
UX,0110,ORY,1386,PMI,3998,,0,E90 738
UX,0111,OTP,1657,BCN,1218,Y,0,737
UX,0112,OTP,1657,MAD,1229,Y,0,737
UX,0113,OVD,1214,ACE,1055,,0,332
UX,0114,OVD,1214,MAD,1229,,0,ATR
UX,0115,OVD,1214,TFS,1056,,0,738
UX,0116,PMI,3998,BCN,1218,,0,E90 738
UX,0117,PMI,3998,BIO,1216,,0,E90
UX,0118,PMI,3998,GRX,1223,,0,E90
"UX,0119,PMI,3998,MAD,1229,,0,""7,38E+92"""
UX,0120,PMI,3998,ORY,1386,,0,E90 738
UX,0121,PMI,3998,VLC,1246,,0,E90 ATR
UX,0122,PMI,3998,ZAZ,1252,,0,E90
UX,0123,PRG,1587,BCN,1218,,0,32S
UX,0124,PRG,1587,MAD,1229,,0,32S
UX,0125,PUJ,1760,MAD,1229,,0,333
UX,0126,RUH,2082,JED,2072,,0,320
UX,0127,SCL,2650,SSA,2621,,0,332
UX,0128,SCQ,1243,ACE,1055,,0,738
UX,0129,SCQ,1243,IBZ,1225,,0,738
UX,0130,SCQ,1243,LPA,1054,,0,738
UX,0131,SCQ,1243,PMI,3998,,0,738
UX,0132,SCQ,1243,TFS,1056,,0,738
UX,0133,SDQ,1762,MAD,1229,,0,332
UX,0134,SSA,2621,MAD,1229,,0,332
UX,0135,SSA,2621,SCL,2650,,0,332
UX,0136,SVO,2985,AGP,1230,Y,0,32S
UX,0137,SVO,2985,BCN,1218,,0,32S
UX,0138,SVO,2985,MAD,1229,Y,0,32S
UX,0139,SVQ,1253,LEI,1213,,0,ATR
UX,0140,SVQ,1253,LPA,1054,,0,738
UX,0141,SVQ,1253,PMI,3998,,0,738
UX,0142,SVQ,1253,TFN,1057,,0,738
UX,0143,TFN,1057,AGP,1230,,0,738
UX,0144,TFN,1057,BCN,1218,,0,738
UX,0145,TFN,1057,BIO,1216,,0,738
UX,0146,TFN,1057,MAD,1229,,0,738 332
UX,0147,TFN,1057,SVQ,1253,,0,738
UX,0148,TFS,1056,ALC,1212,,0,738
UX,0149,TFS,1056,OVD,1214,,0,738
UX,0150,TFS,1056,SCQ,1243,,0,738
UX,0151,VGO,1250,CDG,1382,Y,0,E90
UX,0152,VGO,1250,MAD,1229,,0,E90
UX,0153,VLC,1246,CDG,1382,,0,738
UX,0154,VLC,1246,MAD,1229,Y,0,ATR
UX,0155,VLC,1246,PMI,3998,,0,ATR E90
UX,0156,VLL,1247,PMI,3998,,0,738
UX,0157,VVI,2771,MAD,1229,,0,332
UX,0158,ZAZ,1252,PMI,3998,,0,E90
UY,0001,BGW,4130,TBS,3973,,0,M83
UY,0002,EBL,3989,TBS,3973,,0,M83
UY,0003,TBS,3973,BGW,4130,,0,M83
UY,0004,TBS,3973,EBL,3989,,0,M83
V0,0001,BLA,2821,CCS,2851,,0,ATR
V0,0002,BNS,2822,CCS,2851,,0,CRJ ATR E90
V0,0003,BOG,2709,CCS,2851,,0,E90
V0,0004,BRM,2824,CCS,2851,,0,E90
V0,0005,BRM,2824,PMV,2850,,0,E90
V0,0006,CAJ,2830,PZO,2856,,0,320
V0,0007,CBS,\N,CCS,2851,,0,ATR
V0,0008,CCS,2851,BLA,2821,,0,ATR
V0,0009,CCS,2851,BNS,2822,,0,CRJ ATR E90
V0,0010,CCS,2851,BOG,2709,,0,E90
V0,0011,CCS,2851,BRM,2824,,0,E90
V0,0012,CCS,2851,CBS,\N,,0,ATR
V0,0013,CCS,2851,CUM,2835,,0,E90
V0,0014,CCS,2851,CZE,2833,,0,E90
V0,0015,CCS,2851,EZE,3988,,0,330
V0,0016,CCS,2851,HAV,1909,,0,E90
V0,0017,CCS,2851,LFR,2846,,0,CRJ
V0,0018,CCS,2851,LSP,2844,,0,E90
V0,0019,CCS,2851,MAD,1229,,0,330
V0,0020,CCS,2851,MAR,2848,,0,E90
V0,0021,CCS,2851,MRD,2849,,0,ATR
V0,0022,CCS,2851,MUN,2852,,0,E90
V0,0023,CCS,2851,PMV,2850,,0,E90
V0,0024,CCS,2851,PTY,1871,,0,CRJ E90
V0,0025,CCS,2851,PYH,2853,,0,E90
V0,0026,CCS,2851,PZO,2856,,0,E90
V0,0027,CCS,2851,SOM,2864,,0,ATR E90
V0,0028,CCS,2851,STD,2861,,0,E90
V0,0029,CCS,2851,SVZ,2858,,0,CRJ
V0,0030,CCS,2851,VIG,6072,,0,E90
V0,0031,CCS,2851,VLV,2870,,0,ATR
V0,0032,CUM,2835,CCS,2851,,0,E90
V0,0033,CZE,2833,CCS,2851,,0,E90
V0,0034,EZE,3988,CCS,2851,,0,330
V0,0035,GEO,4304,PZO,2856,,0,E90
V0,0036,GND,2882,PMV,2850,,0,E90
V0,0037,GND,2882,POS,2902,,0,E90
V0,0038,HAV,1909,CCS,2851,,0,E90
V0,0039,LFR,2846,CCS,2851,,0,CRJ
V0,0040,LSP,2844,CCS,2851,,0,E90
V0,0041,MAD,1229,CCS,2851,,0,330
V0,0042,MAO,2551,PMV,2850,,0,E90
V0,0043,MAR,2848,CCS,2851,,0,E90
V0,0044,MAR,2848,PBL,2854,,0,E90
V0,0045,MAR,2848,PMV,2850,,0,E90
V0,0046,MGA,1863,PTY,1871,,0,CRJ
V0,0047,MRD,2849,CCS,2851,,0,ATR
V0,0048,MUN,2852,CCS,2851,,0,E90
V0,0049,MUN,2852,PMV,2850,,0,E90
V0,0050,PBL,2854,MAR,2848,,0,E90
V0,0051,PBL,2854,PMV,2850,,0,E90
V0,0052,PMV,2850,BRM,2824,,0,E90
V0,0053,PMV,2850,CCS,2851,,0,E90
V0,0054,PMV,2850,GND,2882,,0,E90
V0,0055,PMV,2850,MAO,2551,,0,E90
V0,0056,PMV,2850,MAR,2848,,0,E90
V0,0057,PMV,2850,MUN,2852,,0,E90
V0,0058,PMV,2850,PBL,2854,,0,E90
V0,0059,PMV,2850,POS,2902,,0,E90
V0,0060,PMV,2850,PZO,2856,,0,E90
V0,0061,PMV,2850,STD,2861,,0,E90
V0,0062,PMV,2850,VIG,6072,,0,E90
V0,0063,POS,2902,GND,2882,,0,E90
V0,0064,POS,2902,PMV,2850,,0,E90
V0,0065,PTY,1871,CCS,2851,,0,CRJ E90
V0,0066,PTY,1871,MGA,1863,,0,CRJ
V0,0067,PYH,2853,CCS,2851,,0,E90
V0,0068,PZO,2856,CAJ,2830,,0,320
V0,0069,PZO,2856,CCS,2851,,0,E90
V0,0070,PZO,2856,GEO,4304,,0,E90
V0,0071,PZO,2856,PMV,2850,,0,E90
V0,0072,PZO,2856,SNV,2860,,0,CRJ
V0,0073,SNV,2860,PZO,2856,,0,CRJ
V0,0074,SOM,2864,CCS,2851,,0,ATR E90
V0,0075,STD,2861,CCS,2851,,0,E90
V0,0076,STD,2861,PMV,2850,,0,E90
V0,0077,SVZ,2858,CCS,2851,,0,CRJ
V0,0078,VIG,6072,CCS,2851,,0,E90
V0,0079,VIG,6072,PMV,2850,,0,E90
V0,0080,VLV,2870,CCS,2851,,0,ATR
V3,0001,FCO,1555,KIV,1735,,0,733
V3,0002,FCO,1555,LUZ,8832,,0,100
V3,0003,KIV,1735,FCO,1555,,0,733
V3,0004,KIV,1735,VCE,1551,,0,733
V3,0005,LUZ,8832,FCO,1555,,0,100
V3,0006,VCE,1551,KIV,1735,,0,733
V4,0001,SJU,2890,VQS,6788,,0,CNC
V4,0002,VQS,6788,SJU,2890,,0,CNC
V7,0001,AGP,1230,BOD,1264,,0,717
V7,0002,AJA,1324,BES,1403,,0,717
V7,0003,AJA,1324,BOD,1264,,0,717
V7,0004,AJA,1324,CFR,1412,,0,717
V7,0005,AJA,1324,LIL,1399,,0,717
V7,0006,AJA,1324,MPL,1359,,0,717
V7,0007,AJA,1324,NTE,1418,,0,717
V7,0008,AJA,1324,SXB,1435,,0,717
V7,0009,AJA,1324,TLS,1273,,0,717
V7,0010,AOI,4309,CTA,1509,,0,717
V7,0011,BES,1403,AJA,1324,,0,717
V7,0012,BES,1403,BIA,1321,,0,717
V7,0013,BIA,1321,BES,1403,,0,717
V7,0014,BIA,1321,BOD,1264,,0,717
V7,0015,BIA,1321,LIL,1399,,0,717
V7,0016,BIA,1321,NTE,1418,,0,717
V7,0017,BIA,1321,SXB,1435,,0,717
V7,0018,BIA,1321,TLS,1273,,0,717
V7,0019,BIO,1216,VCE,1551,,0,717
V7,0020,BIQ,1280,SXB,1435,,0,717
V7,0021,BOD,1264,AGP,1230,,0,717
V7,0022,BOD,1264,AJA,1324,,0,717
V7,0023,BOD,1264,BIA,1321,,0,717
V7,0024,BOD,1264,CLY,1322,,0,717
V7,0025,BOD,1264,FLR,1563,,0,717
V7,0026,BOD,1264,FSC,1323,,0,717
V7,0027,BOD,1264,MUC,346,,0,717
V7,0028,BOD,1264,OLB,1520,,0,717
V7,0029,BOD,1264,PMI,3998,,0,717
V7,0030,BOD,1264,PMO,1512,,0,717
V7,0031,BOD,1264,SXB,1435,,0,717
V7,0032,BOD,1264,TFS,1056,,0,717
V7,0033,BOD,1264,VCE,1551,,0,717
V7,0034,BRI,1501,CTA,1509,,0,717
V7,0035,BRI,1501,PMO,1512,,0,717
V7,0036,BRI,1501,VCE,1551,,0,717
V7,0037,BRI,1501,VRN,1550,,0,717
V7,0038,CFR,1412,AJA,1324,,0,717
V7,0039,CLY,1322,BOD,1264,,0,717
V7,0040,CLY,1322,NTE,1418,,0,717
V7,0041,CTA,1509,AOI,4309,,0,717
V7,0042,CTA,1509,BRI,1501,,0,717
V7,0043,CTA,1509,FLR,1563,,0,717
V7,0044,CTA,1509,GOA,1528,,0,717
V7,0045,CTA,1509,VCE,1551,,0,717
V7,0046,FLR,1563,BOD,1264,,0,717
V7,0047,FLR,1563,CTA,1509,,0,717
V7,0048,FLR,1563,NTE,1418,,0,717
V7,0049,FLR,1563,PMO,1512,,0,717
V7,0050,FSC,1323,BOD,1264,,0,717
V7,0051,FSC,1323,NTE,1418,,0,717
V7,0052,FUE,1051,NTE,1418,,0,717
V7,0053,GOA,1528,CTA,1509,,0,717
V7,0054,GOA,1528,NAP,1561,,0,717
V7,0055,GOA,1528,OLB,1520,,0,717
V7,0056,GOA,1528,PMO,1512,,0,717
V7,0057,JTR,1479,VCE,1551,,0,717
V7,0058,LIL,1399,AJA,1324,,0,717
V7,0059,LIL,1399,BIA,1321,,0,717
V7,0060,LMP,1510,VCE,1551,,0,717
V7,0061,MPL,1359,AJA,1324,,0,717
V7,0062,MPL,1359,NTE,1418,,0,717
V7,0063,MPL,1359,SXB,1435,,0,717
V7,0064,MUC,346,BOD,1264,,0,717
V7,0065,MUC,346,NTE,1418,,0,717
V7,0066,NAP,1561,GOA,1528,,0,717
V7,0067,NAP,1561,NTE,1418,,0,717
V7,0068,NAP,1561,PMO,1512,,0,717
V7,0069,NTE,1418,AJA,1324,,0,717
V7,0070,NTE,1418,BIA,1321,,0,717
V7,0071,NTE,1418,CLY,1322,,0,717
V7,0072,NTE,1418,FLR,1563,,0,717
V7,0073,NTE,1418,FSC,1323,,0,717
V7,0074,NTE,1418,FUE,1051,,0,717
V7,0075,NTE,1418,MPL,1359,,0,717
V7,0076,NTE,1418,MUC,346,,0,717
V7,0077,NTE,1418,NAP,1561,,0,717
V7,0078,NTE,1418,OLB,1520,,0,717
V7,0079,NTE,1418,PGF,1356,,0,717
V7,0080,NTE,1418,PMI,3998,,0,717
V7,0081,NTE,1418,PMO,1512,,0,717
V7,0082,NTE,1418,PRG,1587,,0,717
V7,0083,NTE,1418,SXB,1435,,0,717
V7,0084,NTE,1418,TFS,1056,,0,717
V7,0085,NTE,1418,VCE,1551,,0,717
V7,0086,NTE,1418,VLC,1246,,0,717
V7,0087,OLB,1520,BOD,1264,,0,717
V7,0088,OLB,1520,GOA,1528,,0,717
V7,0089,OLB,1520,NTE,1418,,0,717
V7,0090,OLB,1520,VCE,1551,,0,717
V7,0091,OVD,1214,PMI,3998,,0,717
V7,0092,OVD,1214,VLC,1246,,0,717
V7,0093,PGF,1356,NTE,1418,,0,717
V7,0094,PMI,3998,BOD,1264,,0,717
V7,0095,PMI,3998,NTE,1418,,0,717
V7,0096,PMI,3998,OVD,1214,,0,717
V7,0097,PMO,1512,BOD,1264,,0,717
V7,0098,PMO,1512,BRI,1501,,0,717
V7,0099,PMO,1512,FLR,1563,,0,717
V7,0100,PMO,1512,GOA,1528,,0,717
V7,0101,PMO,1512,NAP,1561,,0,717
V7,0102,PMO,1512,NTE,1418,,0,717
V7,0103,PMO,1512,SXB,1435,,0,717
V7,0104,PMO,1512,TRN,1526,,0,717
V7,0105,PMO,1512,VCE,1551,,0,717
V7,0106,PMO,1512,VRN,1550,,0,717
V7,0107,PNL,1511,VCE,1551,,0,717
V7,0108,PRG,1587,NTE,1418,,0,717
V7,0109,REG,1514,VCE,1551,,0,717
V7,0110,SXB,1435,AJA,1324,,0,717
V7,0111,SXB,1435,BIA,1321,,0,717
V7,0112,SXB,1435,BIQ,1280,,0,717
V7,0113,SXB,1435,BOD,1264,,0,717
V7,0114,SXB,1435,MPL,1359,,0,717
V7,0115,SXB,1435,NTE,1418,,0,717
V7,0116,SXB,1435,PMO,1512,,0,717
V7,0117,TFS,1056,BOD,1264,,0,717
V7,0118,TFS,1056,NTE,1418,,0,717
V7,0119,TLS,1273,AJA,1324,,0,717
V7,0120,TLS,1273,BIA,1321,,0,717
V7,0121,TRN,1526,PMO,1512,,0,717
V7,0122,VCE,1551,BIO,1216,,0,717
V7,0123,VCE,1551,BOD,1264,,0,717
V7,0124,VCE,1551,BRI,1501,,0,717
V7,0125,VCE,1551,CTA,1509,,0,717
V7,0126,VCE,1551,JTR,1479,,0,717
V7,0127,VCE,1551,LMP,1510,,0,717
V7,0128,VCE,1551,NTE,1418,,0,717
V7,0129,VCE,1551,OLB,1520,,0,717
V7,0130,VCE,1551,PMO,1512,,0,717
V7,0131,VCE,1551,PNL,1511,,0,717
V7,0132,VCE,1551,REG,1514,,0,717
V7,0133,VLC,1246,NTE,1418,,0,717
V7,0134,VLC,1246,OVD,1214,,0,717
V7,0135,VRN,1550,BRI,1501,,0,717
V7,0136,VRN,1550,PMO,1512,,0,717
V9,0001,BHD,467,IOM,520,,0,L4T
V9,0002,BLK,514,IOM,520,,0,L4T
V9,0003,CWL,488,VLY,5574,,0,J31
V9,0004,GLO,472,IOM,520,,0,L4T
V9,0005,IOM,520,BHD,467,,0,L4T
V9,0006,IOM,520,BLK,514,,0,L4T
V9,0007,IOM,520,GLO,472,,0,L4T
V9,0008,IOM,520,NCL,521,,0,J31
V9,0009,NCL,521,IOM,520,,0,J31
V9,0010,VLY,5574,CWL,488,,0,J31
VA,0001,ABX,3333,SYD,3361,Y,0,AT7
VA,0002,ADL,3341,AKL,2006,Y,0,320
VA,0003,ADL,3341,BNE,3320,Y,0,E90 73H 73W
VA,0004,ADL,3341,CBR,3355,Y,0,E90
VA,0005,ADL,3341,DPS,3940,,0,73H
VA,0006,ADL,3341,MEL,3339,Y,0,E90 73H
VA,0007,ADL,3341,OOL,3321,Y,0,73H
VA,0008,ADL,3341,PER,3351,Y,0,E90 73H
VA,0009,ADL,3341,SIN,3316,Y,0,333
VA,0010,ADL,3341,SYD,3361,Y,0,73H 73W E90
VA,0011,AKL,2006,ADL,3341,Y,0,320
VA,0012,AKL,2006,APW,1969,Y,0,73H
VA,0013,AKL,2006,BNE,3320,Y,0,73H 772 773 320 763
VA,0014,AKL,2006,CNS,3322,Y,0,320
VA,0015,AKL,2006,MEL,3339,Y,0,73H 773 320
VA,0016,AKL,2006,OOL,3321,Y,0,320 73H
VA,0017,AKL,2006,PER,3351,Y,0,772
VA,0018,AKL,2006,RAR,1959,Y,0,73H
VA,0019,AKL,2006,SYD,3361,Y,0,763 73H 320 772
VA,0020,AKL,2006,TBU,1963,Y,0,73H
VA,0021,ALH,6235,BQB,9090,,0,F50
VA,0022,ALH,6235,PER,3351,,0,F50
VA,0023,APW,1969,AKL,2006,Y,0,73H
VA,0024,ATL,3682,CMH,3759,Y,0,73W M88 738 319
VA,0025,ATL,3682,CUN,1852,Y,0,M88 757 320
VA,0026,ATL,3682,CZM,1800,Y,0,319 M88
VA,0027,ATL,3682,IAH,3550,Y,0,M88 717 320 319
VA,0028,ATL,3682,IND,3585,Y,0,M88 320 M90 319
VA,0029,ATL,3682,LAX,3484,Y,0,757 76W 763 739
VA,0030,ATL,3682,MEX,1824,Y,0,73W 738 73H
VA,0031,ATL,3682,MIA,3576,Y,0,M88 M90 757 320 73H
VA,0032,ATL,3682,SJD,1840,Y,0,73W 738
VA,0033,AUH,2179,ISB,2223,Y,0,320 332
VA,0034,AUH,2179,LHE,2207,Y,0,332 320 77W
VA,0035,AUH,2179,MEL,3339,Y,0,77W
VA,0036,AUH,2179,PEW,2219,Y,0,320
VA,0037,AUH,2179,SIN,3316,Y,0,332
VA,0038,AUH,2179,SYD,3361,,0,77W
VA,0039,AYQ,4010,SYD,3361,Y,0,E90
VA,0040,BDB,4218,BNE,3320,,0,AT7
VA,0041,BME,4319,PER,3351,,0,100
VA,0042,BME,4319,PHE,3349,,0,100
VA,0043,BNE,3320,ADL,3341,Y,0,73H E90 73W
VA,0044,BNE,3320,AKL,2006,Y,0,73H 773 772 320 763
VA,0045,BNE,3320,APW,1969,Y,0,73H
VA,0046,BNE,3320,BDB,4218,,0,AT7
VA,0047,BNE,3320,CBR,3355,Y,0,E90 73H 73W
VA,0048,BNE,3320,CHC,2009,,0,320
VA,0049,BNE,3320,CNJ,6255,Y,0,E90
VA,0050,BNE,3320,CNS,3322,Y,0,73H E90 73W
VA,0051,BNE,3320,DPS,3940,,0,73H
VA,0052,BNE,3320,DRW,3999,Y,0,73H
VA,0053,BNE,3320,DUD,2011,Y,0,73H
VA,0054,BNE,3320,EMD,3990,Y,0,AT7
VA,0055,BNE,3320,GLT,6269,,0,AT7
VA,0056,BNE,3320,HBA,3336,Y,0,73H E90
VA,0057,BNE,3320,HIR,4074,Y,0,73H
VA,0058,BNE,3320,HTI,6242,Y,0,73W 73H
VA,0059,BNE,3320,ISA,3324,Y,0,E90
VA,0060,BNE,3320,LAX,3484,,0,77W
VA,0061,BNE,3320,MEL,3339,Y,0,73H 73W E90
VA,0062,BNE,3320,MKY,3326,Y,0,73W 73H E90
VA,0063,BNE,3320,MOV,6301,,0,AT7
VA,0064,BNE,3320,NAN,1960,Y,0,73H
VA,0065,BNE,3320,NTL,4320,Y,0,73W E90 73H
VA,0066,BNE,3320,PER,3351,Y,0,332 73H
VA,0067,BNE,3320,POM,5,Y,0,73H
VA,0068,BNE,3320,PPP,3328,Y,0,E90 73H 73W
VA,0069,BNE,3320,PQQ,6320,Y,0,AT7
VA,0070,BNE,3320,ROK,3329,Y,0,AT7 E90 73H 73W
VA,0071,BNE,3320,SIN,3316,Y,0,333 332
VA,0072,BNE,3320,SYD,3361,Y,0,73H E90 73W
VA,0073,BNE,3320,TSV,3330,Y,0,73H E90 73W
VA,0074,BNE,3320,VLI,1997,Y,0,73H
VA,0075,BNE,3320,WLG,2042,,0,73H
VA,0076,BNE,3320,ZQN,2030,Y,0,73H
VA,0077,BNK,4291,SYD,3361,Y,0,73H E90
VA,0078,BQB,9090,ALH,6235,,0,F50
VA,0079,BQB,9090,PER,3351,,0,F50
VA,0080,CBR,3355,ADL,3341,Y,0,E90
VA,0081,CBR,3355,BNE,3320,Y,0,73H E90 73W
VA,0082,CBR,3355,MEL,3339,Y,0,E90 73H
VA,0083,CBR,3355,OOL,3321,Y,0,E90
VA,0084,CBR,3355,SYD,3361,,0,AT7
VA,0085,CCK,6315,XCH,3353,,0,E90
VA,0086,CFS,3356,MEL,3339,Y,0,73H
VA,0087,CFS,3356,SYD,3361,Y,0,E90 73H
VA,0088,CHC,2009,BNE,3320,,0,320
VA,0089,CHC,2009,MEL,3339,,0,320 73H
VA,0090,CHC,2009,OOL,3321,,0,320
VA,0091,CHC,2009,SYD,3361,,0,320
VA,0092,CMH,3759,ATL,3682,Y,0,M88 73W 738 319
VA,0093,CNJ,6255,BNE,3320,Y,0,E90
VA,0094,CNS,3322,AKL,2006,Y,0,320
VA,0095,CNS,3322,BNE,3320,Y,0,73H E90 73W
VA,0096,CNS,3322,MEL,3339,Y,0,73H
VA,0097,CNS,3322,SYD,3361,Y,0,E90 73H
VA,0098,CPT,797,JNB,813,Y,0,772
VA,0099,CUN,1852,ATL,3682,Y,0,757 320 M88
VA,0100,CZM,1800,ATL,3682,Y,0,319 M88
VA,0101,DAD,3196,REP,3035,Y,0,738
VA,0102,DAD,3196,SIN,3316,Y,0,738
VA,0103,DCN,9905,PER,3351,,0,320 100
VA,0104,DPS,3940,ADL,3341,,0,73H
VA,0105,DPS,3940,BNE,3320,,0,73H
VA,0106,DPS,3940,MEL,3339,,0,73H
VA,0107,DPS,3940,PER,3351,Y,0,73H
VA,0108,DPS,3940,PHE,3349,,0,100
VA,0109,DPS,3940,SYD,3361,Y,0,73H
VA,0110,DRW,3999,BNE,3320,Y,0,73H
VA,0111,DRW,3999,MEL,3339,Y,0,73H
VA,0112,DRW,3999,PER,3351,Y,0,73H E90
VA,0113,DRW,3999,SIN,3316,Y,0,320
VA,0114,DRW,3999,SYD,3361,Y,0,73H
VA,0115,EMD,3990,BNE,3320,Y,0,AT7
VA,0116,EPR,6266,PER,3351,,0,F50
VA,0117,EPR,6266,RVT,7577,,0,F50
VA,0118,GET,6268,PER,3351,,0,F50 100
VA,0119,GLT,6269,BNE,3320,,0,AT7
VA,0120,HBA,3336,BNE,3320,Y,0,73H E90
VA,0121,HBA,3336,MEL,3339,Y,0,73H E90
VA,0122,HBA,3336,SYD,3361,Y,0,73H E90
VA,0123,HIR,4074,BNE,3320,Y,0,73H
VA,0124,HKT,3179,PER,3351,Y,0,73H
VA,0125,HNL,3728,SYD,3361,Y,0,332
VA,0126,HTI,6242,BNE,3320,Y,0,73W 73H
VA,0127,HTI,6242,MEL,3339,,0,73H
VA,0128,HTI,6242,SYD,3361,Y,0,73H
VA,0129,HVB,4052,SYD,3361,Y,0,E90 73H
VA,0130,IAH,3550,ATL,3682,Y,0,M88 717 319
VA,0131,IND,3585,ATL,3682,Y,0,M88 320 M90
VA,0132,ISA,3324,BNE,3320,Y,0,E90
VA,0133,ISB,2223,AUH,2179,Y,0,320 332
VA,0134,JNB,813,CPT,797,Y,0,772
VA,0135,JNB,813,SIN,3316,Y,0,772
VA,0136,KGI,3346,MEL,3339,Y,0,E90
VA,0137,KGI,3346,PER,3351,Y,0,E90 100
VA,0138,KNX,3347,PER,3351,,0,100
VA,0139,KTA,3345,PER,3351,Y,0,E90 73H 100 320
VA,0140,LAX,3484,ATL,3682,Y,0,763 757 73H 76W
VA,0141,LAX,3484,BNE,3320,,0,77W
VA,0142,LAX,3484,MEL,3339,,0,77W
VA,0143,LAX,3484,MSY,3861,Y,0,319
VA,0144,LAX,3484,SYD,3361,,0,77W
VA,0145,LEA,3348,PER,3351,,0,100
VA,0146,LHE,2207,AUH,2179,Y,0,346 77W 320
VA,0147,LST,3337,MEL,3339,Y,0,73H E90
VA,0148,LST,3337,SYD,3361,Y,0,73H
VA,0149,MAN,478,MUC,346,Y,0,77W
VA,0150,MCY,3325,MEL,3339,Y,0,73H
VA,0151,MCY,3325,SYD,3361,Y,0,73H
VA,0152,MEL,3339,ADL,3341,Y,0,73H E90
VA,0153,MEL,3339,AKL,2006,Y,0,320 73H 773
VA,0154,MEL,3339,AUH,2179,Y,0,77W
VA,0155,MEL,3339,BNE,3320,Y,0,73H 73W E90
VA,0156,MEL,3339,CBR,3355,Y,0,E90 73H
VA,0157,MEL,3339,CFS,3356,Y,0,73H
VA,0158,MEL,3339,CHC,2009,,0,320 73H
VA,0159,MEL,3339,CNS,3322,Y,0,73H
VA,0160,MEL,3339,DPS,3940,,0,73H
VA,0161,MEL,3339,DRW,3999,Y,0,73H
VA,0162,MEL,3339,HBA,3336,Y,0,73H E90
VA,0163,MEL,3339,HTI,6242,,0,73H
VA,0164,MEL,3339,KGI,3346,Y,0,E90
VA,0165,MEL,3339,LAX,3484,,0,77W
VA,0166,MEL,3339,LST,3337,Y,0,E90 73H
VA,0167,MEL,3339,MCY,3325,Y,0,73H
VA,0168,MEL,3339,MQL,6298,Y,0,E90
VA,0169,MEL,3339,NAN,1960,Y,0,73H
VA,0170,MEL,3339,NTL,4320,Y,0,73H E90
VA,0171,MEL,3339,OOL,3321,Y,0,73H
VA,0172,MEL,3339,PER,3351,Y,0,332 73H
VA,0173,MEL,3339,SIN,3316,Y,0,77W 773 388 333
VA,0174,MEL,3339,SYD,3361,Y,0,73H E90 73W
VA,0175,MEL,3339,WLG,2042,,0,320
VA,0176,MEX,1824,ATL,3682,Y,0,73H 73W 738
VA,0177,MIA,3576,ATL,3682,Y,0,M88 757 M90 73H
VA,0178,MKY,3326,BNE,3320,Y,0,73H 73W E90
VA,0179,MKY,3326,SYD,3361,Y,0,73H E90
